epoch,learning_rate,epoch_seconds,elapsed_seconds,train_total,train_temperature,train_logF,train_retention,train_physics,train_trajectory_F,train_initial,train_continuity,train_selection_score,validation_total,validation_temperature,validation_logF,validation_retention,validation_physics,validation_trajectory_F,validation_initial,validation_continuity,validation_selection_score
1,0.0010000000474974513,118.78600088199892,118.78600368200205,3.831721305847168,0.412102073431015,0.15191370248794556,0.11118993163108826,2.726065158843994,2.750598669052124,0.060918815433979034,0.12255913019180298,2.00968861579895,0.12089861184358597,0.012083398178219795,0.027040133252739906,0.024447200819849968,0.04493061453104019,0.051532331854104996,0.0006785396253690124,0.002460095100104809,0.7067374587059021
2,0.0010000000474974513,32.692591090999485,151.47867118400245,0.08844421803951263,0.009811939671635628,0.014224153943359852,0.02059129998087883,0.033778704702854156,0.03893724083900452,0.00037910041282884777,0.0018827223684638739,0.5827686190605164,0.04178285226225853,0.00568439019843936,0.00857619009912014,0.018095657229423523,0.0036022670101374388,0.00950982328504324,0.00017437410133425146,0.0012251725420355797,0.4102202355861664
3,0.0010000000474974513,32.524292650999996,184.0030019290025,0.03635212033987045,0.004401030018925667,0.004269690252840519,0.00473348144441843,0.01847725361585617,0.016975967213511467,0.00018168472161050886,0.0005146532785147429,0.3534368872642517,0.0554383359849453,0.0037723949644714594,0.007833109237253666,0.004717124626040459,0.035296130925416946,0.021511003375053406,0.00012322324619162828,0.0003486145578790456,0.40977272391319275
4,0.0010000000474974513,32.52591147900239,216.52892939700178,0.022488228976726532,0.0031225611455738544,0.0023527638986706734,0.003981491085141897,0.00986435916274786,0.009703532792627811,0.00011839836224680766,0.00032662038574926555,0.2705272436141968,0.008371292613446712,0.001897891634143889,0.000990132219158113,0.0012264405377209187,0.0023350315168499947,0.0028910560067743063,6.616833707084879e-05,0.00017288974777329713,0.17265014350414276
5,0.0010000000474974513,32.45364476800023,248.98259194600178,0.008371922187507153,0.0018322403775528073,0.0009865467436611652,0.0018136304570361972,0.001881395815871656,0.0024242796935141087,7.060829375404865e-05,0.0001880835770862177,0.16931650042533875,0.006556062493473291,0.001622728887014091,0.0010439243633300066,0.0008410466252826154,0.0014028047444298863,0.001096016843803227,6.52565504424274e-05,0.0001630299520911649,0.14133334159851074
6,0.0010000000474974513,32.480406996000966,281.46306903799996,0.010375813581049442,0.0017908734735101461,0.00121682311873883,0.0013822718756273389,0.0041683693416416645,0.004262677393853664,6.633723387494683e-05,0.0001996819773921743,0.1860629767179489,0.028495702892541885,0.0020666865166276693,0.003571250708773732,0.004570523276925087,0.016189785674214363,0.011880449019372463,8.499214163748547e-05,0.00022272997011896223,0.30980783700942993
7,0.0010000000474974513,32.56532007499845,314.02840235500116,0.00923239067196846,0.0017645619809627533,0.001644959906116128,0.0019253838108852506,0.002114773727953434,0.002844427013769746,6.740669050486758e-05,0.00011411646119086072,0.1788049042224884,0.026764221489429474,0.0018692715093493462,0.003636731533333659,0.011024777777493,0.008349183015525341,0.0025651485193520784,4.94423475174699e-05,0.00010043136717285961,0.2792506515979767
8,0.0010000000474974513,32.57437965400095,346.6028042880025,0.024286288768053055,0.0026326600927859545,0.0036976332776248455,0.004090387839823961,0.011191407218575478,0.009321537800133228,8.763978985371068e-05,0.0003276154166087508,0.27045175433158875,0.007036360912024975,0.0015619269106537104,0.0013745318865403533,0.0015526340575888753,0.0009757009102031589,0.002192768733948469,2.792828672681935e-05,6.847755867056549e-05,0.16761207580566406
9,0.0010000000474974513,32.402768585998274,379.00558765000096,0.0042514740489423275,0.0013447548262774944,0.00042973857489414513,0.0005374750471673906,0.0005868352018296719,0.0008033937192521989,2.5266408556490205e-05,5.390026490204036e-05,0.11015382409095764,0.003518297104164958,0.0010639728279784322,0.0003928451333194971,0.0005580159486271441,0.0004338757717050612,0.0009454882238060236,1.8308122889720835e-05,3.784311775234528e-05,0.10853812098503113
10,0.0010000000474974513,32.611465977999615,411.61706905400206,0.00501456530764699,0.0013491949066519737,0.0005164303001947701,0.0008266092045232654,0.00096518499776721,0.00113218545448035,2.6377774702268653e-05,5.314498412190005e-05,0.12129440158605576,0.018884742632508278,0.0016487910179421306,0.0012515212874859571,0.008720595389604568,0.005598167888820171,0.006554365158081055,2.6223848180961795e-05,0.00014253011613618582,0.26510903239250183
