epoch,learning_rate,epoch_seconds,elapsed_seconds,train_total,train_temperature,train_logF,train_retention,train_physics,train_trajectory_F,train_initial,train_continuity,train_selection_score,validation_total,validation_temperature,validation_logF,validation_retention,validation_physics,validation_trajectory_F,validation_initial,validation_continuity,validation_selection_score
1,0.0010000000474974513,119.70208080900011,119.702083649001,2.0390355587005615,0.4374900460243225,0.1270948052406311,0.10050734877586365,2.726698160171509,2.7412755489349365,0.052673324942588806,0.05327137932181358,1.9933345317840576,0.08763119578361511,0.012947380542755127,0.03408714383840561,0.02538795955479145,0.030083727091550827,0.04442637786269188,0.00034844878246076405,0.001320048701018095,0.7078262567520142
2,0.0010000000474974513,32.64350124500015,152.34564145900003,0.04524928703904152,0.00829331949353218,0.009476185776293278,0.011378844268620014,0.03197437524795532,0.0339474119246006,0.0002656306605786085,0.0008718625176697969,0.49656298756599426,0.0252811498939991,0.006232185754925013,0.005690980702638626,0.00518743647262454,0.016237059608101845,0.012164097279310226,0.00013161040260456502,0.00038857414619997144,0.36534011363983154
3,0.0010000000474974513,32.5290245519991,184.87468754700058,0.013920789584517479,0.0040290458127856255,0.0028026080690324306,0.004835813771933317,0.0044452352449297905,0.006282844580709934,0.00010439394100103527,0.0002026701404247433,0.268215537071228,0.014945401810109615,0.005614185705780983,0.001785465981811285,0.0018792931223288178,0.011248120106756687,0.009505605325102806,7.847130473237485e-05,0.000345500186085701,0.28259676694869995
4,0.0010000000474974513,32.54386023099869,217.41857318000075,0.010060788132250309,0.0031058592721819878,0.0017113236244767904,0.0029755427967756987,0.0044867368414998055,0.005443781614303589,7.067724800435826e-05,0.00017627267516218126,0.23324185609817505,0.012465340085327625,0.002117111347615719,0.0026203333400189877,0.006742552388459444,0.0019354552496224642,0.005436427425593138,3.508301597321406e-05,0.00014107051538303494,0.26082900166511536
5,0.0010000000474974513,32.47111454500009,249.8897049719999,0.007727331481873989,0.00231973291374743,0.0012167446548119187,0.00188171595800668,0.004585013259202242,0.004930018447339535,5.379600770538673e-05,0.00011252847616560757,0.20306846499443054,0.004525601863861084,0.0018534057307988405,0.000608690723311156,0.0007489552954211831,0.002607478527352214,0.003637938294559717,3.3990472729783505e-05,7.411808473989367e-05,0.1657777726650238
6,0.0010000000474974513,32.5355540799992,282.4253137480009,0.005327214021235704,0.0018126564100384712,0.0007856629090383649,0.0008099090773612261,0.003811274189502001,0.003930646926164627,4.8418838559882715e-05,8.506530139129609e-05,0.16609057784080505,0.004369631409645081,0.0018441368592903018,0.0009480055887252092,0.001228691660799086,0.0006773786153644323,0.0011911828769370914,3.404950621188618e-05,6.7032320657745e-05,0.14770177006721497
7,0.0010000000474974513,32.533996000000116,314.95932523100055,0.007237187121063471,0.0018793211784213781,0.0015111275715753436,0.0020267926156520844,0.0036171155516058207,0.004220928065478802,3.8305694033624604e-05,7.558352808700874e-05,0.19484581053256989,0.03999101370573044,0.003140927292406559,0.0023975565563887358,0.0017750990809872746,0.06532017141580582,0.05579522252082825,4.570616874843836e-05,0.00012773319031111896,0.44594070315361023
8,0.0010000000474974513,32.49175483500039,347.4510988210004,0.029718181118369102,0.0037561338394880295,0.005435387138277292,0.009217635728418827,0.02253645285964012,0.01914774253964424,0.00014590534556191415,0.0002620354061946273,0.37472274899482727,0.01378732081502676,0.0017340490594506264,0.002055566990748048,0.007523888256400824,0.004906941205263138,0.004537941887974739,0.00010612937330733985,9.731319732964039e-05,0.2547357678413391
9,0.0010000000474974513,32.61850293200041,380.06962126100007,0.0041412124410271645,0.0015124290948733687,0.0006742488476447761,0.0012096291175112128,0.0014731434639543295,0.0018375611398369074,3.240289879613556e-05,5.092606079415418e-05,0.13894124329090118,0.0021164685022085905,0.0010811288375407457,0.00018857834220398217,0.00019050970149692148,0.0013029697583988309,0.0014797647017985582,1.649720434215851e-05,3.116842344752513e-05,0.10447756946086884
10,0.0010000000474974513,32.52999700100008,412.599644326001,0.002432679757475853,0.001337249530479312,0.0004038188490085304,0.0004182500997558236,0.0005359728238545358,0.0008259720052592456,1.8102040485246107e-05,3.5644388844957575e-05,0.10577604919672012,0.007272660732269287,0.0013315374962985516,0.001556828967295587,0.003950728103518486,0.0008578491397202015,0.0006648539565503597,1.8287480997969396e-05,2.8130849386798218e-05,0.1682608723640442
11,0.0010000000474974513,32.610307627999646,445.2100142620002,0.005669142585247755,0.0015631068963557482,0.0012033089296892285,0.0020957107190042734,0.0015977717703208327,0.0021073787938803434,3.530835238052532e-05,4.599662861437537e-05,0.16085487604141235,0.009830006398260593,0.0015086863422766328,0.0015172958374023438,0.005572205875068903,0.0024459403939545155,0.001645991811528802,3.252705209888518e-05,5.595380571321584e-05,0.20192106068134308
12,0.0010000000474974513,32.48427175299912,477.69430062600077,0.003234565956518054,0.001349092461168766,0.0004850360273849219,0.00106258993037045,0.0006638552295044065,0.0009720099624246359,1.992692159547005e-05,3.9273239963222295e-05,0.11817470192909241,0.003093213541433215,0.001049935119226575,0.0004733077366836369,0.0014487681910395622,0.0002336218603886664,0.00038554437924176455,1.0280083188263234e-05,3.363654104759917e-05,0.11154727637767792
13,0.0010000000474974513,32.58948380000038,510.28379829799997,0.002585154492408037,0.0012368874158710241,0.00036828703014180064,0.0003195398603565991,0.0013095145113766193,0.00135497294832021,2.1379719328251667e-05,3.54516196239274e-05,0.11102637648582458,0.002195890061557293,0.001135771395638585,0.0002005174319492653,0.00020986617892049253,0.0012872383231297135,0.0011337731266394258,3.235459007555619e-05,2.880246211134363e-05,0.10130428522825241
14,0.0010000000474974513,32.62195384900042,542.9057746529998,0.002375624142587185,0.0011880723759531975,0.0003623126249294728,0.00034994882298633456,0.000939731951802969,0.0010946841211989522,1.7530532204546034e-05,3.671184822451323e-05,0.10583927482366562,0.003821696387603879,0.0013145973207429051,0.0014934578211978078,0.0002737644826993346,0.001463133143261075,0.004172028973698616,4.4456734030973166e-05,3.864484460791573e-05,0.16154451668262482
15,0.0010000000474974513,32.49064527200062,575.3964333439999,0.005966498050838709,0.0015005298191681504,0.0014491798356175423,0.0016527606640011072,0.0027107801288366318,0.003499648766592145,4.410334076965228e-05,4.226676537655294e-05,0.17794835567474365,0.009124594740569592,0.002282105851918459,0.0011631334200501442,0.004371486138552427,0.0025570096913725138,0.0016029954422265291,6.371336348820478e-05,0.0002299339830642566,0.19798120856285095
16,0.0010000000474974513,32.455572957000186,607.8520721200002,0.003898820374161005,0.0015283988323062658,0.0007044359808787704,0.0009347289451397955,0.0014441721141338348,0.0017417916096746922,4.421083576744422e-05,4.749390427605249e-05,0.1351105123758316,0.0021687978878617287,0.000991614069789648,0.00024763692636042833,0.0005334692541509867,0.0007817705045454204,0.0007154279737733305,2.7211768610868603e-05,2.471227890055161e-05,0.10067438334226608
17,0.0010000000474974513,32.52356507499826,640.3756611080007,0.003692511934787035,0.0011974179651588202,0.0006250272854231298,0.000742556934710592,0.0022425882052630186,0.0021885340102016926,2.64138616330456e-05,3.574110451154411e-05,0.1358565241098404,0.004740473348647356,0.0011946680024266243,0.00043016314157284796,0.0010927467374131083,0.004033972509205341,0.00319180847145617,2.6600928322295658e-05,3.2491694582859054e-05,0.15775355696678162
18,0.0010000000474974513,32.578920767000454,672.9546078470012,0.014078136533498764,0.0018866263562813401,0.0031754695810377598,0.006939394399523735,0.004116257186979055,0.005072996485978365,9.600094927009195e-05,8.915251237340271e-05,0.242566779255867,0.01582680642604828,0.002687790198251605,0.0036537176929414272,0.00671912357211113,0.005393326748162508,0.0035166058223694563,0.0003777768579311669,0.00031735451193526387,0.2691205143928528
19,0.0010000000474974513,32.61373832699974,705.5683610350006,0.0065198843367397785,0.0017801688518375158,0.0011181675363332033,0.0025826492346823215,0.002033064141869545,0.00260416092351079,0.0001488944690208882,7.477735198335722e-05,0.1708606332540512,0.0015635149320587516,0.0008848904981277883,0.0003130447003059089,0.00030583320767618716,0.00010786774510052055,0.0004370998649392277,4.1446543036727235e-05,1.668061304371804e-05,0.084619902074337
20,0.0010000000474974513,32.47639630999947,738.0447731330005,0.0022536837495863438,0.0010640696855261922,0.0003209429851267487,0.0002288002142449841,0.0012692741584032774,0.0012478531571105123,2.6676671041059308e-05,2.566251168900635e-05,0.09960447251796722,0.004922395572066307,0.0012506425846368074,0.00023747164232190698,0.000855576538015157,0.005142952781170607,0.004737555049359798,2.1827716409461573e-05,5.044219142291695e-05,0.1637345552444458
21,0.0010000000474974513,32.59918304600069,770.6440180829995,0.0024893933441489935,0.001097773783840239,0.00037239582161419094,0.00044377113226801157,0.001140313339419663,0.0012320622336119413,2.2942807845538482e-05,3.001501136168372e-05,0.10526199638843536,0.005589531734585762,0.000994736677967012,0.0010177608346566558,0.0030590191017836332,0.0010293911909684539,0.001668047159910202,1.6314003005390987e-05,1.6881132978596725e-05,0.16308645904064178
22,0.0010000000474974513,32.74427797599856,803.3883150260008,0.002643392886966467,0.0011439621448516846,0.0005354690947569907,0.0004171339678578079,0.0010812105610966682,0.0012094932608306408,2.490740007488057e-05,3.7316141970222816e-05,0.11156728118658066,0.0011024066479876637,0.0007968457648530602,0.00014777826436329633,8.447263098787516e-05,0.00013935979222878814,0.00024110096273943782,1.5146743862715084e-05,2.115439929184504e-05,0.06351260095834732
23,0.0010000000474974513,32.576927411000725,835.9652590090009,0.0019509647972881794,0.0010358337312936783,0.00019146614067722112,0.00010574848420219496,0.0012275147018954158,0.001182872918434441,1.5141076801228337e-05,2.6443696697242558e-05,0.09337837249040604,0.0024302636738866568,0.0011042386759072542,0.00029110960895195603,0.00034051365219056606,0.0013791468227282166,0.0016863872297108173,2.8277030651224777e-05,2.0009942090837285e-05,0.11619453132152557
24,0.0010000000474974513,32.65320084900122,868.6184733240007,0.0030548805370926857,0.0010790230007842183,0.000616412959061563,0.00029826766694895923,0.002106676110997796,0.0019143328536301851,4.266273754183203e-05,3.572764398995787e-05,0.11973042786121368,0.005399980116635561,0.0011510446202009916,0.00047745293704792857,0.00024627079255878925,0.0070457737892866135,0.006451289635151625,9.856545148068108e-06,1.3386282262217719e-05,0.16991399228572845
25,0.0010000000474974513,32.69023420600024,901.3087251039997,0.002188328420743346,0.0011268287198618054,0.00028233687044121325,0.00021191631094552577,0.0011215244885534048,0.001133159501478076,2.418600161036011e-05,4.065722168888897e-05,0.09882614016532898,0.0011942866258323193,0.0008556998800486326,0.00015773397171869874,7.393391570076346e-05,0.00020485719142016023,0.00022128390264697373,6.164421392895747e-06,3.873827517963946e-05,0.06505195796489716
26,0.0010000000474974513,32.64153332400019,933.9503114689996,0.002626798115670681,0.001129000447690487,0.0005283430800773203,0.00043121076305396855,0.0010672855423763394,0.0011700134491547942,1.701554356259294e-05,2.8991356884944253e-05,0.10815052688121796,0.007252935785800219,0.002301175380125642,0.0022367355413734913,0.0016718949191272259,0.002042817184701562,0.0013931280700489879,0.00011527910100994632,0.00010193353227805346,0.18328331410884857
27,0.0005000000237487257,32.65793296999982,966.6082594670006,0.0015232800506055355,0.000954260875005275,0.0002781449584290385,0.00018378827371634543,0.0002056813391391188,0.0003629417042247951,2.0830686480621807e-05,2.1623744032694958e-05,0.07498543709516525,0.000890967610757798,0.00067760149249807,0.0001145976348198019,8.339168562088162e-05,2.8079412004444748e-05,0.00010046654642792419,4.416519459482515e-06,8.955168596003205e-06,0.05208702012896538
28,0.0005000000237487257,32.791636145000666,999.3999108200005,0.001000064192339778,0.0008152672671712935,0.0001119395237765275,5.262912964099087e-05,3.7578494811896235e-05,0.0001294875401072204,4.712307600129861e-06,9.676607078290544e-06,0.05584564432501793,0.0008873559418134391,0.0007196080405265093,0.00010168619337491691,4.81580282212235e-05,3.325942816445604e-05,0.00013377102732192725,5.373442490963498e-06,7.367751095443964e-06,0.05220586806535721
29,0.0005000000237487257,32.809534232999795,1032.2094585650011,0.0010625518625602126,0.0008706949884071946,0.00011303882638458163,5.924322613282129e-05,3.5861270589521155e-05,0.00013182246766518801,5.262852027954068e-06,1.1175696272403002e-05,0.05710552632808685,0.001242390600964427,0.0007272919756360352,0.00012119446182623506,0.0003801397979259491,2.261616100440733e-05,0.00011984175216639414,1.6014697393984534e-05,8.547649485990405e-06,0.0644478052854538
30,0.0005000000237487257,32.67746621200058,1064.8869463110004,0.0012590327532961965,0.0008699593599885702,0.00018025188182946295,0.0001792992406990379,5.5547359806951135e-05,0.00019000448810402304,6.08799746260047e-06,1.1397951311664656e-05,0.06690811365842819,0.0015082188183441758,0.0009632237488403916,0.00023503620468545705,0.00022958869521971792,0.00015533236728515476,0.00028529122937470675,1.2059553228027653e-05,1.4978312719904352e-05,0.0780579224228859
31,0.0005000000237487257,32.77109094700063,1097.658121284001,0.0012978659942746162,0.000887260481249541,0.00019405325292609632,0.00016644070274196565,9.584555664332584e-05,0.0002311211865162477,8.05075433163438e-06,1.3834639503329527e-05,0.06947598606348038,0.0010233313078060746,0.0007396606961265206,0.00018006720347329974,5.174192483536899e-05,0.00010007464152295142,0.00016503453662153333,2.547718395362608e-06,1.5693229215685278e-05,0.05844680964946747
32,0.0002500000118743628,32.64145620099953,1130.2995944190006,0.0009037846466526389,0.0007713711820542812,8.316992898471653e-05,3.753244527615607e-05,2.1424470105557702e-05,9.304680133936927e-05,2.737581553446944e-06,7.248399469972355e-06,0.04966668412089348,0.0008113852236419916,0.0006415423704311252,0.00012296416389290243,3.179327541147359e-05,2.776202563836705e-05,8.246232027886435e-05,2.301536369486712e-06,9.742477232066449e-06,0.04699007049202919
33,0.0002500000118743628,32.70336885500001,1163.0029818210005,0.000898834434337914,0.0007709930650889874,8.33732119644992e-05,3.5741857573157176e-05,1.541851452202536e-05,8.999889541883022e-05,2.5581912268535234e-06,7.6129467743157875e-06,0.04967646300792694,0.0008415817283093929,0.0007191847544163465,8.499283285345882e-05,2.9433011150103994e-05,1.3037211829214357e-05,9.428163320990279e-05,2.4600469714641804e-06,1.2066017006873153e-05,0.04697514697909355
34,0.0002500000118743628,32.609775516999434,1195.6127741609998,0.0008891898905858397,0.0007658145623281598,8.036218059714884e-05,3.556660158210434e-05,1.2870516002294607e-05,8.608797361375764e-05,2.6656105092115467e-06,7.4463491728238296e-06,0.04911971464753151,0.000833202968351543,0.000730506784748286,6.864032911835238e-05,2.5090868803090416e-05,1.4206356354407035e-05,8.268842793768272e-05,2.5747879135451512e-06,1.60442286869511e-05,0.04620078578591347
35,0.0002500000118743628,32.65813921699919,1228.2709373910002,0.0009386463207192719,0.0008125726599246264,8.150734356604517e-05,3.742147237062454e-05,1.227464326802874e-05,8.567873010179028e-05,2.7471091925690416e-06,7.328826541197486e-06,0.04983602464199066,0.0009613760048523545,0.0007342189783230424,9.935684647643939e-05,0.00010245051089441404,4.798350346391089e-05,0.00014311123231891543,2.618753569549881e-06,1.0959686733258422e-05,0.056813109666109085
36,0.0002500000118743628,32.661984729000324,1260.932982962,0.0009372953209094703,0.0007873240392655134,8.929792238632217e-05,4.907153197564185e-05,2.103302722389344e-05,9.887204942060634e-05,2.880461124732392e-06,7.971279046614654e-06,0.05160500109195709,0.0008453166228719056,0.000712360895704478,8.145361061906442e-05,4.442322097020224e-05,1.2457602679205593e-05,0.00010081443906528875,2.106068222929025e-06,6.3939082792785484e-06,0.048566389828920364
37,0.0002500000118743628,32.54439453499981,1293.4773953420008,0.0009300881647504866,0.0007772111566737294,9.724601113703102e-05,4.1256669646827504e-05,2.6585152227198705e-05,0.00010509700223337859,3.0286391847766936e-06,7.791379175614566e-06,0.05153939500451088,0.0009392665815539658,0.0006899164873175323,0.00019848394731525332,3.463694883976132e-05,2.727970240812283e-05,0.00015645196253899485,3.989102424384328e-06,2.190599298046436e-05,0.054906025528907776
38,0.0002500000118743628,32.61429778300044,1326.0917107080004,0.0010226460872218013,0.0008081103442236781,0.00013319417485035956,5.94789999013301e-05,4.12009576393757e-05,0.000137240975163877,4.281063411326613e-06,8.33440753922332e-06,0.05665107071399689,0.0008809978025965393,0.0007070424617268145,0.00012628568219952285,3.7453966797329485e-05,1.88434096344281e-05,9.039568976731971e-05,2.9761449695797637e-06,4.963331775797997e-06,0.049548350274562836
39,0.0001250000059371814,32.50036516399996,1358.592090536,0.000847670657094568,0.0007359868614003062,7.766170165268704e-05,2.8138025299995206e-05,1.0232088243355975e-05,7.941700459923595e-05,2.045833980446332e-06,5.632778993458487e-06,0.047246452420949936,0.0007343011093325913,0.0006402682047337294,6.384369771694764e-05,2.246247822768055e-05,1.4148528862278908e-05,6.61682352074422e-05,2.0541783669614233e-06,4.4716193770000245e-06,0.04133275896310806
40,0.0001250000059371814,32.59067071100071,1391.1827767699997,0.0008496383670717478,0.0007429395918734372,7.120385998860002e-05,3.0207283998606727e-05,9.070036867342424e-06,7.578761142212898e-05,1.9946505744883325e-06,5.530410362553084e-06,0.04662233218550682,0.0007654092623852193,0.0006684163236059248,6.634512828895822e-05,2.075918746413663e-05,1.841816265368834e-05,6.81415549479425e-05,2.1208625184954144e-06,4.673671355703846e-06,0.04281890019774437
41,0.0001250000059371814,32.57541784000023,1423.7582500070002,0.0008654575794935226,0.0007558837532997131,7.221353735076264e-05,3.16281511913985e-05,9.881270671030506e-06,7.63903371989727e-05,2.2479368908534525e-06,5.666821380145848e-06,0.0471218079328537,0.0007941951043903828,0.0006622441578656435,7.989798905327916e-05,4.311217344366014e-05,1.6084377421066165e-05,8.367473492398858e-05,2.528531467760331e-06,6.456154096667888e-06,0.04591404274106026
42,0.0001250000059371814,32.63988028099993,1456.3981483670013,0.0008475551730953157,0.000738041358999908,7.33545093680732e-05,2.9101614927640185e-05,1.2594721738423686e-05,8.021785470191389e-05,2.222009698016336e-06,5.382347353588557e-06,0.04732721298933029,0.0007813198026269674,0.0006870710058137774,6.407722685253248e-05,2.552933983679395e-05,7.514078333770158e-06,6.3202234741766e-05,2.814389063132694e-06,6.036487320670858e-06,0.04291926696896553
43,0.0001250000059371814,32.48510265999903,1488.883264203001,0.0008732752176001668,0.0007575094932690263,7.98631735960953e-05,2.943456274806522e-05,1.1324995284667239e-05,8.402446110267192e-05,2.070866230496904e-06,5.981481535854982e-06,0.04807962104678154,0.0008205196936614811,0.0007287539774551988,6.728031439706683e-05,2.01183956960449e-05,7.006706255197059e-06,7.345607446040958e-05,1.937274419105961e-06,6.698057404719293e-06,0.044412121176719666
44,6.25000029685907e-05,32.79974153200055,1521.6830221279997,0.0008266839431598783,0.000731903244741261,6.668582500424236e-05,2.427810431981925e-05,6.153644335427089e-06,7.066392572596669e-05,1.770616449903173e-06,5.626936399494298e-06,0.04521239176392555,0.0007169231539592147,0.0006244040559977293,6.975046562729403e-05,1.942317612702027e-05,5.515493285201956e-06,7.147763972170651e-05,1.9290027921670116e-06,3.947368895751424e-06,0.04109743982553482
45,6.25000029685907e-05,32.57196477600155,1554.255003047001,0.0008141626021824777,0.0007190434844233096,6.763127021258697e-05,2.3932623662403785e-05,5.860195869900053e-06,7.090472354320809e-05,1.751673266880971e-06,4.498353064263938e-06,0.04505414143204689,0.0007121892413124442,0.0006251915474422276,6.42917730147019e-05,1.851901652116794e-05,7.205888323369436e-06,6.142755592009053e-05,1.7912499288286199e-06,4.048907157994108e-06,0.04003269597887993
46,6.25000029685907e-05,32.569220815001245,1586.8242916590007,0.0008831457234919071,0.0007838516030460596,6.772646156605333e-05,2.7783955374616198e-05,6.299950655375142e-06,7.041426579235122e-05,1.7691874063530122e-06,4.565068138617789e-06,0.04564477503299713,0.0007312303059734404,0.0006199779454618692,6.766125443391502e-05,3.79012490157038e-05,1.0259705959470011e-05,6.37228658888489e-05,1.8304481272934936e-06,3.7687423173338175e-06,0.04230991378426552
47,6.25000029685907e-05,32.59810557600031,1619.422412369,0.0008314278675243258,0.0007243383442983031,7.040172204142436e-05,3.1710744224255905e-05,8.570530553697608e-06,7.490568532375619e-05,1.8268623307449161e-06,5.091697403258877e-06,0.04634518921375275,0.0007172491168603301,0.0006235875771380961,6.893408863106743e-05,2.017218321270775e-05,7.845287655072752e-06,6.600272172363475e-05,1.6026388038881123e-06,4.723743586509954e-06,0.04060128331184387
48,6.25000029685907e-05,32.79881127999943,1652.2212415480008,0.0008296272135339677,0.0007280489662662148,7.069754792610183e-05,2.6173935111728497e-05,8.050257747527212e-06,7.600508979521692e-05,1.914950189529918e-06,4.900306066701887e-06,0.045448433607816696,0.0007125934935174882,0.0006189685082063079,6.368479807861149e-05,2.5940709747374058e-05,6.780389867344638e-06,6.641710933763534e-05,1.7194073507198482e-06,4.372382136352826e-06,0.04069956764578819
49,6.25000029685907e-05,32.65380589199958,1684.875063513,0.0008175217662937939,0.0007216434460133314,6.693241448374465e-05,2.5066687157959677e-05,6.542170922330115e-06,7.099118374753743e-05,1.7102822766901227e-06,4.371337126940489e-06,0.04540412500500679,0.0007060921052470803,0.0006132976850494742,6.921038584550843e-05,1.9585657355492003e-05,6.999405286478577e-06,7.725321484031156e-05,1.5694621424700017e-06,3.418789901843411e-06,0.040862079709768295
50,3.125000148429535e-05,32.47970371500014,1717.3547807300001,0.0007923059165477753,0.000702819088473916,6.432546797441319e-05,2.211316314060241e-05,4.993999027647078e-06,6.757723167538643e-05,1.5989803614502307e-06,3.913455202564364e-06,0.04412759840488434,0.000747921469155699,0.0006652431329712272,5.942979987594299e-05,1.9296276150271297e-05,6.638378181378357e-06,6.179584306664765e-05,1.5738155525468756e-06,4.75710112368688e-06,0.04123478755354881
