epoch,learning_rate,epoch_seconds,elapsed_seconds,train_total,train_temperature,train_logF,train_retention,train_physics,train_trajectory_F,train_initial,train_continuity,train_selection_score,validation_total,validation_temperature,validation_logF,validation_retention,validation_physics,validation_trajectory_F,validation_initial,validation_continuity,validation_selection_score
1,0.0010000000474974513,121.78529718100071,121.78530006899928,2.7921347618103027,0.671034574508667,0.14285165071487427,0.12558645009994507,3.6646876335144043,3.728208303451538,0.15503504872322083,0.048142991960048676,2.6538026332855225,0.39871227741241455,0.1513732671737671,0.04409194365143776,0.05137106776237488,0.29899272322654724,0.4476034939289093,0.00831048097461462,0.015485850162804127,1.6246778964996338
2,0.0010000000474974513,32.83501697899919,154.62038572600068,0.15170562267303467,0.05523958429694176,0.028064094483852386,0.03161097317934036,0.07139493525028229,0.09615986049175262,0.0051343124359846115,0.005800961051136255,0.8937073349952698,0.02933729626238346,0.011868113651871681,0.007603902369737625,0.007386761251837015,0.0046258107759058475,0.011715834029018879,0.001065831515006721,0.0005902767879888415,0.40363529324531555
3,0.0010000000474974513,32.83318918399891,187.45359557600023,0.046490855515003204,0.0121674295514822,0.011063800193369389,0.014113212004303932,0.017696771770715714,0.02211090177297592,0.002060378435999155,0.000919850601349026,0.5063835978507996,0.03642311692237854,0.006626946851611137,0.0050016166642308235,0.006804723758250475,0.0358709916472435,0.030206166207790375,0.00035099813248962164,0.000192399209481664,0.45278647541999817
4,0.0010000000474974513,32.75440386000082,220.20801510300043,0.03630205616354942,0.007587813306599855,0.008969963528215885,0.01354094035923481,0.011966192163527012,0.014617575332522392,0.0014444210100919008,0.0007580106612294912,0.4379582107067108,0.019225148484110832,0.003282842691987753,0.008344165980815887,0.0054960488341748714,0.004113393370062113,0.006359091028571129,0.00019280880223959684,0.0002610910451039672,0.3150637447834015
5,0.0010000000474974513,32.79065627300042,252.99868775600044,0.02836913987994194,0.005674560554325581,0.008035131730139256,0.010702895000576973,0.007583837024867535,0.009783782064914703,0.0010803105542436242,0.0005660312599502504,0.38326016068458557,0.01361306756734848,0.002182569820433855,0.001837030053138733,0.005201971158385277,0.008737950585782528,0.008309425786137581,0.00014267340884543955,8.25658134999685e-05,0.27271488308906555
6,0.0010000000474974513,32.70683823900072,285.7055981800004,0.02888895384967327,0.005172815173864365,0.007076888345181942,0.00836143083870411,0.01623575948178768,0.01690732315182686,0.0009156744345091283,0.0006837719702161849,0.3967403769493103,0.02214386872947216,0.0036503844894468784,0.003178428625687957,0.004533787723630667,0.021500179544091225,0.016237901523709297,0.00022928470571059734,8.25494498712942e-05,0.3462754189968109
7,0.0010000000474974513,32.74243487499916,318.4480505680003,0.0284599419683218,0.004790776874870062,0.007229815702885389,0.009067876264452934,0.014488962478935719,0.014212111011147499,0.0008049682364799082,0.0004649090114980936,0.3896508812904358,0.019342441111803055,0.0023737940937280655,0.002604137174785137,0.005485209636390209,0.01770678348839283,0.012527130544185638,7.21975156920962e-05,0.00018687195552047342,0.3160752058029175
8,0.0010000000474974513,32.75486753699988,351.20293130999926,0.02696280926465988,0.004370495211333036,0.007206782698631287,0.01029327791184187,0.009959537535905838,0.011213061399757862,0.0007062727818265557,0.00041856031748466194,0.3743963837623596,0.02642134204506874,0.002498147776350379,0.010248142294585705,0.00805103499442339,0.011179565452039242,0.010901011526584625,0.00014851856394670904,0.00019384006736800075,0.36816635727882385
9,0.0010000000474974513,32.6605317930007,383.86347734099945,0.021968115121126175,0.0038051316514611244,0.006505370605736971,0.007810375187546015,0.007503352593630552,0.00847175158560276,0.0006088014342822134,0.0003468298236839473,0.33725669980049133,0.008718571625649929,0.002100196434184909,0.0017243847250938416,0.004569461569190025,0.0006276110652834177,0.002069976180791855,7.331920642172918e-05,3.390834899619222e-05,0.20371264219284058
10,0.0010000000474974513,32.68716695100011,416.5506667240006,0.022225676104426384,0.0038300328887999058,0.005628136917948723,0.007897443138062954,0.00955530907958746,0.010443522594869137,0.0005694046267308295,0.0003547351807355881,0.3447912037372589,0.015920253470540047,0.002175859874114394,0.0037522839847952127,0.0054883770644664764,0.008963511325418949,0.0038799745962023735,4.3696312786778435e-05,0.00017607482732273638,0.26430806517601013
