epoch,learning_rate,epoch_seconds,elapsed_seconds,train_total,train_temperature,train_logF,train_retention,train_physics,train_trajectory_F,train_initial,train_continuity,train_selection_score,validation_total,validation_temperature,validation_logF,validation_retention,validation_physics,validation_trajectory_F,validation_initial,validation_continuity,validation_selection_score
1,0.0010000000474974513,118.95315211600246,118.95315556900096,2.2788476943969727,0.35290947556495667,0.1267523169517517,0.09468469768762589,2.687540292739868,2.7713403701782227,0.025585053488612175,0.052641525864601135,1.9454646110534668,0.14311592280864716,0.010478485375642776,0.02378559112548828,0.052974797785282135,0.09043114632368088,0.0788286030292511,0.00044646800961345434,0.0013834364945068955,0.8367513418197632
2,0.0010000000474974513,32.80729496599815,151.76051329999973,0.05795706436038017,0.008365307934582233,0.010723904706537724,0.015089543536305428,0.030473772436380386,0.03318824991583824,0.000351393420714885,0.0014098843093961477,0.5181562900543213,0.035418976098299026,0.0066706351935863495,0.005017939023673534,0.008179165422916412,0.017670920118689537,0.0167252067476511,0.0001460438797948882,0.00030536751728504896,0.4017224907875061
3,0.0010000000474974513,32.633880263998435,184.39440990799994,0.01988442800939083,0.0035336108412593603,0.0037362754810601473,0.006838799454271793,0.004392003640532494,0.007147444877773523,0.00019547111878637224,0.0002657354052644223,0.29282286763191223,0.010752329602837563,0.0027607944793999195,0.001768717309460044,0.0019595648627728224,0.002809361321851611,0.0049515278078615665,0.0005720456829294562,0.00040575218736194074,0.21941925585269928
4,0.0010000000474974513,32.641236731997196,217.03566311699979,0.008351855911314487,0.00205032667145133,0.0011579316342249513,0.0013814375270158052,0.0033619175665080547,0.004382042679935694,0.00015064420585986227,0.00015806363080628216,0.19002972543239594,0.011685114353895187,0.0018726418493315578,0.0035285991616547108,0.0016224809223785996,0.0055313422344625,0.002342185005545616,9.312639303971082e-05,0.00013766712800133973,0.20653831958770752
5,0.0010000000474974513,32.620818624000094,249.65649806999863,0.012074612081050873,0.002133364323526621,0.0017259694868698716,0.002050087321549654,0.008008484728634357,0.007867229171097279,9.97599127003923e-05,0.0001761256280587986,0.23199030756950378,0.015120885334908962,0.0019300900166854262,0.002558535896241665,0.001139265252277255,0.015073485672473907,0.011115524917840958,0.0001448080874979496,0.0001168071394204162,0.2618529200553894
6,0.0010000000474974513,32.697014928999124,282.3535691090001,0.006704587023705244,0.0016252845525741577,0.0009396299719810486,0.0007465977105312049,0.0035009528510272503,0.003502974519506097,5.1926563173765317e-05,0.0001212079732795246,0.16310685873031616,0.004109942354261875,0.001211169408634305,0.0003852764784824103,0.0003168512776028365,0.0019384159240871668,0.0020607688929885626,6.139441393315792e-05,0.00010128090798389167,0.12521260976791382
7,0.0010000000474974513,32.58491355600199,314.93849704999957,0.007161479443311691,0.001516613643616438,0.0008332448778674006,0.0009865823667496443,0.004586698487401009,0.004301113076508045,5.4698073654435575e-05,9.603235230315477e-05,0.17204873263835907,0.014593102037906647,0.0019243763526901603,0.004764412995427847,0.0040071457624435425,0.00391734391450882,0.0010052561992779374,6.585994560737163e-05,7.532106974394992e-05,0.22063302993774414
8,0.0010000000474974513,32.665558338001574,347.6040777119997,0.0075399065390229225,0.001641428447328508,0.001442290609702468,0.0015249757561832666,0.002552181016653776,0.002940783044323325,6.3530751504004e-05,7.341290620388463e-05,0.17412984371185303,0.008920867927372456,0.001681300695054233,0.0019748283084481955,0.001616508699953556,0.0038895958568900824,0.001710077398456633,0.00013131430023349822,9.000362479127944e-05,0.17941398918628693
9,0.0010000000474974513,32.60219696100103,380.20628872100133,0.011663582175970078,0.0018805541330948472,0.0016437181038782,0.0027446525637060404,0.006982899736613035,0.006798515561968088,0.00011080404510721564,0.00011572013318073004,0.22085583209991455,0.031367577612400055,0.0037770115304738283,0.0031065326184034348,0.01944584771990776,0.0024663847871124744,0.001255619921721518,0.00015245705435518175,0.00012735153723042458,0.3017806112766266
10,0.0010000000474974513,32.718768839000404,412.9250774739994,0.008848104625940323,0.00206922460347414,0.0010426518274471164,0.0024133087135851383,0.002459973329678178,0.0024105357006192207,0.00014472234761342406,9.233070886693895e-05,0.16726447641849518,0.005696863401681185,0.001115102437324822,0.0007324614562094212,0.0021356751676648855,0.001182365813292563,0.0016314457170665264,2.5332461518701166e-05,4.8057652747957036e-05,0.15152908861637115
11,0.0005000000237487257,32.57485244399868,445.4999870620013,0.002656805794686079,0.0009898123098537326,0.0002245754440082237,0.00036012782948091626,0.00017640367150306702,0.0003558316675480455,1.551454988657497e-05,2.7241296265856363e-05,0.08059464395046234,0.002012663520872593,0.0008259870228357613,0.00018581120821181685,0.00012448409688659012,9.315893112216145e-05,0.00026384572265669703,1.2155381227785256e-05,2.5994351744884625e-05,0.06802614033222198
12,0.0005000000237487257,32.64630688399848,478.1463094940009,0.0023133410140872,0.0009646123507991433,0.00017437644419260323,0.00015902395534794778,9.449168283026665e-05,0.00026951843756251037,1.026793870551046e-05,2.443480298097711e-05,0.07169102877378464,0.0027624936774373055,0.0012258721981197596,0.00017327064415439963,9.112848056247458e-05,8.527401951141655e-05,0.00030236574821174145,9.574581781635061e-06,2.7556779969017953e-05,0.07447941601276398
13,0.0005000000237487257,32.505481131000124,510.6518050099985,0.0024254440795630217,0.0009782096603885293,0.00017316432786174119,0.00023374076408799738,0.00011677036673063412,0.000258570013102144,1.1347935469530057e-05,2.5995524993049912e-05,0.07424291223287582,0.0028151434380561113,0.0011243204353377223,0.00017804432718548924,0.00031304708682000637,0.0001407626987202093,0.0003082220209762454,1.5024158528831322e-05,3.5277564165880904e-05,0.08204382658004761
14,0.0005000000237487257,32.563982048999605,543.2158023299999,0.0023699223529547453,0.0009944605408236384,0.00017256058345083147,0.0001388978271279484,0.00013106614642310888,0.00027004603180103004,1.4620800357079133e-05,2.5481303964625113e-05,0.07219132781028748,0.001959830289706588,0.0008243401534855366,0.00017494929488748312,9.068600775208324e-05,8.439771045232192e-05,0.00018677998741623014,1.2624335795408115e-05,2.053546268143691e-05,0.06312629580497742
15,0.0005000000237487257,32.55856113099799,575.7743877130015,0.0024409957695752382,0.0010157751385122538,0.0001701112778391689,0.00016030810365919024,0.0001515027688583359,0.00024679655325599015,9.738827429828234e-06,2.3002736270427704e-05,0.07169182598590851,0.0030226432718336582,0.0013120461953803897,0.00019309920025989413,0.00014443341933656484,0.00011296672892058268,0.00018683407688513398,1.06023262560484e-05,3.4751970815705135e-05,0.07605546712875366
16,0.0005000000237487257,32.68233945300017,608.4567938799992,0.0024541663005948067,0.0009693187312223017,0.00019784976029768586,0.0002183659962611273,0.00019117626652587205,0.00029362880741246045,1.1126256140414625e-05,2.6120993425138295e-05,0.07681411504745483,0.002378032309934497,0.0008593020029366016,0.00024501729058101773,0.0002883303677663207,0.00024669786216691136,0.00038595873047597706,9.437298103875946e-06,1.7879441656987183e-05,0.08147967606782913
17,0.0005000000237487257,32.575599931002216,641.0324079499987,0.002434773603454232,0.0009650743450038135,0.0002034244971582666,0.00019223849812988192,0.00021079844736959785,0.00034048451925627887,1.3023339306528214e-05,2.2610929590882733e-05,0.07652419805526733,0.002154950750991702,0.0009132085833698511,0.00019690280896611512,7.88900360930711e-05,9.900147415464744e-05,0.0001419639738742262,1.0257960639137309e-05,2.2139873181004077e-05,0.06398221105337143
18,0.0005000000237487257,32.553446721998625,673.5858747130005,0.0022710850462317467,0.0009276196360588074,0.00015570363029837608,0.00012754608178511262,0.0002587173948995769,0.0003655094187706709,1.0944143468805123e-05,2.1429863409139216e-05,0.0731232613325119,0.0032823013607412577,0.0008888834854587913,0.00014828378334641457,0.00013406197831500322,0.0024366690777242184,0.002124808030202985,1.767204412317369e-05,2.086556014546659e-05,0.1080581545829773
19,0.0002500000118743628,32.700847555999644,706.2867366579994,0.002031816868111491,0.0008635252597741783,0.0001147062866948545,7.867923704907298e-05,0.00021772600302938372,0.0003004102036356926,8.139691999531351e-06,1.703721864032559e-05,0.06417246907949448,0.0015803289134055376,0.0006987373344600201,8.950245683081448e-05,6.785977893741801e-05,4.7180921683320776e-05,0.00013985969417262822,5.917805083299754e-06,1.3099920579406898e-05,0.05269559472799301
20,0.0002500000118743628,32.56358596700011,738.8503437139989,0.0018815837102010846,0.0008360357605852187,0.00011093983630416915,7.436174200847745e-05,4.4103555410401896e-05,0.0001405792572768405,6.273062808759278e-06,1.5309115042327903e-05,0.05778645724058151,0.0017588977934792638,0.0007549413130618632,9.864295134320855e-05,0.00011022578837582842,7.670727791264653e-05,0.00016018832684494555,4.807342065760167e-06,1.3118548849888612e-05,0.057983532547950745
21,0.0002500000118743628,32.54818786100077,771.398595177001,0.0018687520641833544,0.0008402388775721192,9.808091999730095e-05,6.600432243430987e-05,4.413182978169061e-05,0.00012780411634594202,5.746235274273204e-06,1.5492520105908625e-05,0.05628052353858948,0.0018536821007728577,0.0008477662340737879,8.15243402030319e-05,4.0042730688583106e-05,6.870734068797901e-05,0.00016476234304718673,7.2379248194920365e-06,1.5050768524815794e-05,0.05534180998802185
22,0.0002500000118743628,32.65779651400226,804.0564055469986,0.0019232470076531172,0.0008559218840673566,0.00011027997243218124,7.305663893930614e-05,5.132873047841713e-05,0.00013407970254775137,5.812597919430118e-06,1.8209804693469778e-05,0.058444179594516754,0.00187431531958282,0.0008128089248202741,0.0001306434569414705,7.512647425755858e-05,7.982913666637614e-05,0.00013133393076714128,5.7897054830391426e-06,2.434094130876474e-05,0.058236151933670044
23,0.0002500000118743628,32.68897784799992,836.7453980210012,0.0019003599882125854,0.0008465388673357666,0.0001088359349523671,6.95756243658252e-05,5.3226525778882205e-05,0.00014422474487219006,6.5362050918338355e-06,1.6042697097873315e-05,0.05842990055680275,0.0016710396157577634,0.0007434787694364786,9.188451804220676e-05,5.987782060401514e-05,6.123902858234942e-05,0.0001448311668355018,4.631173396774102e-06,1.2372041965136304e-05,0.053701553493738174
24,0.0001250000059371814,32.6101993150005,869.355611439998,0.0017325211083516479,0.0007903085788711905,8.867115684552118e-05,4.492038715397939e-05,3.325141369714402e-05,0.00010945048416033387,4.509254267759388e-06,1.235964100487763e-05,0.05280323699116707,0.0015918789431452751,0.0007310096989385784,7.816062134224921e-05,3.885304613504559e-05,2.248788769065868e-05,9.483023313805461e-05,4.563406946545001e-06,1.1454008927103132e-05,0.04831140488386154
25,0.0001250000059371814,32.716164549001405,902.071790138998,0.001728476257994771,0.000795445463154465,8.319379412569106e-05,3.948633457184769e-05,2.6407671612105332e-05,0.00010363223555032164,4.3404816096881405e-06,1.2676254300458822e-05,0.05174633488059044,0.0015230858698487282,0.0006824821466580033,0.00011227914365008473,3.240901787648909e-05,2.378427961957641e-05,0.00014778620970901102,4.655868906411342e-06,1.075720319931861e-05,0.05052318423986435
26,0.0001250000059371814,32.69665462500052,934.7684970349983,0.0017201275331899524,0.0007850795518606901,9.203871741192415e-05,4.265484676579945e-05,2.7272870283923112e-05,0.00011225823982385918,4.608728431776399e-06,1.1781052307924256e-05,0.05230962112545967,0.0016384734772145748,0.0007325534243136644,0.00011448120494605973,4.181278563919477e-05,3.0730087019037455e-05,0.00010329796350561082,4.001648449047934e-06,1.30705266201403e-05,0.050812315195798874
27,0.0001250000059371814,32.65982764599903,967.428339307,0.001744124572724104,0.0007969917496666312,9.133038111031055e-05,4.20964315708261e-05,3.0090481232036836e-05,0.00011004865518771112,4.1921362026187126e-06,1.2498940122895874e-05,0.052554793655872345,0.0014894336927682161,0.0006780136609449983,8.07159231044352e-05,3.2015599572332576e-05,3.812736031250097e-05,0.00011026715219486505,4.0126378735294566e-06,1.2099361811124254e-05,0.047750286757946014
28,0.0001250000059371814,32.67541099200025,1000.1037667950004,0.0017425118712708354,0.0007969854050315917,8.9879053120967e-05,4.4423861254472286e-05,2.4989803932840005e-05,0.00010732110968092456,4.433667072589742e-06,1.2998326383240055e-05,0.0526430681347847,0.0015519533772021532,0.000706625054590404,8.232625259552151e-05,2.826333002303727e-05,5.245377906248905e-05,0.00013940915232524276,5.08446055391687e-06,1.3782750102109276e-05,0.049266185611486435
29,0.0001250000059371814,32.75504840600115,1032.858842788999,0.001979002496227622,0.0009137619636021554,8.865287236403674e-05,4.163861376582645e-05,3.87543004762847e-05,0.00011214878031751141,4.392936261865543e-06,1.3702720025321469e-05,0.053484607487916946,0.0021537556312978268,0.0009625966777093709,9.630052227294073e-05,9.557512385072187e-05,6.712672620778903e-05,0.00017728756938595325,5.757544386142399e-06,2.5476638256805018e-05,0.0626446083188057
30,0.0001250000059371814,32.642196421002154,1065.5010527550003,0.001879831193946302,0.0008401169907301664,0.00010317859414499253,7.499407365685329e-05,3.883254976244643e-05,0.00012882768351119012,4.733868536277441e-06,1.5342475307988934e-05,0.05701018124818802,0.0015357643133029342,0.0006935119163244963,8.613836689619347e-05,4.816527507500723e-05,2.3944359782035463e-05,9.525783389108256e-05,4.032026026834501e-06,2.0616655092453584e-05,0.04884043335914612
31,0.0001250000059371814,32.71162618199742,1098.212734883,0.0017033892218023539,0.0007749902433715761,9.187257819576189e-05,4.589058517012745e-05,2.7864616640727036e-05,0.0001063844611053355,4.248236564308172e-06,1.2884664101875387e-05,0.05232103541493416,0.0016572191379964352,0.0007436956511810422,8.899227395886555e-05,6.330967153189704e-05,3.128800381091423e-05,9.286312706535682e-05,5.499915459949989e-06,1.3320161087904125e-05,0.05117631331086159
32,6.25000029685907e-05,32.63589768200109,1130.848658122999,0.0016702688299119473,0.0007702355505898595,7.889770495239645e-05,3.9495549572166055e-05,1.9913293726858683e-05,9.112885891227052e-05,3.6227729651727714e-06,1.0854228094103746e-05,0.049749214202165604,0.0014683472691103816,0.0006756489747203887,7.133063627406955e-05,3.076730718021281e-05,2.6928495572065003e-05,0.00010578566434560344,3.574613174350816e-06,1.1297455785097554e-05,0.0462588407099247
33,6.25000029685907e-05,32.52632723700299,1163.3750029350012,0.0016309693455696106,0.0007545154076069593,7.553143223049119e-05,3.431682489463128e-05,2.138420859409962e-05,9.00001177797094e-05,3.4676545510592405e-06,1.0521829608478583e-05,0.0486881323158741,0.001434503821656108,0.0006552482955157757,8.935231016948819e-05,2.5401133825653233e-05,1.5714182154624723e-05,9.851362847257406e-05,4.296212864574045e-06,9.669314749771729e-06,0.045176029205322266
34,6.25000029685907e-05,32.61186021699905,1195.9868888089986,0.0016261108685284853,0.0007542584789916873,7.700214337091893e-05,3.075627682846971e-05,1.678800799709279e-05,8.951700147008523e-05,3.4872323340096045e-06,1.0931943506875541e-05,0.048701923340559006,0.0015691204462200403,0.0007263799197971821,6.575814768439159e-05,4.075702599948272e-05,1.668918957875576e-05,8.23309164843522e-05,3.6049752907274524e-06,1.1405491022742353e-05,0.04696088284254074
35,6.25000029685907e-05,32.561307502001,1228.5482324760014,0.0016229847678914666,0.0007499461062252522,7.882279169280082e-05,3.401180583750829e-05,1.765977867762558e-05,8.957851241575554e-05,3.680200961753144e-06,1.0599839697533753e-05,0.04888705536723137,0.0014396228361874819,0.0006622679647989571,6.914056575624272e-05,2.471795778546948e-05,3.8926853449083865e-05,0.00011445028940215707,4.7427556637558155e-06,1.2906149095215369e-05,0.04586394876241684
36,6.25000029685907e-05,32.512699709001026,1261.0610061469997,0.001619643997400999,0.0007476141327060759,7.732211815891787e-05,3.486944842734374e-05,2.1598509192699566e-05,9.120921458816156e-05,3.538477130859974e-06,1.0713773917814251e-05,0.04864403232932091,0.0014565008459612727,0.0006716978386975825,7.421044574584812e-05,2.569528078311123e-05,2.3488066290155984e-05,0.00010214293433818966,3.4616639368323376e-06,1.1091335181845352e-05,0.04583127424120903
37,6.25000029685907e-05,32.603170116999536,1293.6641959539993,0.0016240517143160105,0.0007481182692572474,8.305445953737944e-05,3.337555244797841e-05,2.0002702513011172e-05,9.460513683734462e-05,3.505083668642328e-06,1.0333379577787127e-05,0.04917076602578163,0.0014461810933426023,0.0006528579979203641,8.603272726759315e-05,4.157126386417076e-05,2.296484490216244e-05,8.547287143301219e-05,3.124158183709369e-06,1.0661542546586134e-05,0.046148430556058884
38,3.125000148429535e-05,32.60991653699966,1326.2741348089985,0.0015756178181618452,0.0007319016149267554,7.351386739173904e-05,2.9448945497279055e-05,1.5228523807309102e-05,8.419357618549839e-05,3.1413333090313245e-06,9.238042366632726e-06,0.047454096376895905,0.0014195565599948168,0.0006563019705936313,6.921148451510817e-05,3.0400879040826112e-05,1.20079703265219e-05,8.440259261988103e-05,3.686569698402309e-06,9.677029083832167e-06,0.04400075972080231
39,3.125000148429535e-05,32.628705760998855,1358.9028584420012,0.0015573366545140743,0.0007259235135279596,7.115900370990857e-05,2.6579304176266305e-05,1.3037276403338183e-05,8.20643690531142e-05,3.178809492965229e-06,9.15070268092677e-06,0.04654291272163391,0.0014158536214381456,0.0006465467740781605,7.37969676265493e-05,4.099621583009139e-05,1.3326670341484714e-05,9.1260124463588e-05,3.1508795927948086e-06,9.88292958936654e-06,0.045335378497838974
40,3.125000148429535e-05,32.71968772100081,1391.622568005001,0.0015653966693207622,0.0007284763269126415,7.135156192816794e-05,2.8887894586659968e-05,1.3774429135082755e-05,8.126242028083652e-05,3.205872872058535e-06,9.96979906631168e-06,0.046899065375328064,0.00137949304189533,0.0006413331138901412,6.385769665939733e-05,2.406413659628015e-05,1.5224441085592844e-05,7.829224341548979e-05,3.1119770937948488e-06,9.815777048061136e-06,0.04231412708759308
41,3.125000148429535e-05,32.581634684000164,1424.2042902469984,0.0015826685121282935,0.0007365908240899444,7.244232983794063e-05,2.8642360121011734e-05,1.4283839846029878e-05,8.19639244582504e-05,3.1064960239746142e-06,9.496116035734303e-06,0.04663626477122307,0.0013972456799820065,0.0006511846440844238,6.422471051337197e-05,2.1712452507927082e-05,1.5444236851180904e-05,7.797540456522256e-05,3.091818143730052e-06,9.08167476154631e-06,0.04234081879258156
42,3.125000148429535e-05,32.57020554100018,1456.7745174660013,0.0015671622240915895,0.0007295252871699631,7.210581679828465e-05,2.7207352104596794e-05,1.5064262697705999e-05,8.451239409623668e-05,2.997744104504818e-06,9.663073797128163e-06,0.04656250402331352,0.001410277676768601,0.0006510245730169117,6.661109364358708e-05,3.0332328606164083e-05,2.011530341405887e-05,8.479611278744414e-05,3.1221875360643025e-06,9.153110113402363e-06,0.043931744992733
43,3.125000148429535e-05,32.54555113800234,1489.320089503999,0.0015598763711750507,0.0007267520995810628,7.102794188540429e-05,2.7164278435520828e-05,1.3897513781557791e-05,8.093741780612618e-05,3.094682824666961e-06,9.216497346642427e-06,0.04649825021624565,0.0014317343011498451,0.0006578883621841669,6.98647927492857e-05,3.918205402442254e-05,1.1363302292011213e-05,8.061933476710692e-05,3.5921977996622445e-06,8.701480510353576e-06,0.04465126991271973
44,3.125000148429535e-05,32.694899641999655,1522.015003649998,0.0015883604064583778,0.0007376302964985371,7.337392162298784e-05,3.058485162910074e-05,1.5797055311850272e-05,8.38267442304641e-05,3.03028400594485e-06,9.395014785695821e-06,0.0474502295255661,0.0014078330714255571,0.0006521517061628401,6.726797437295318e-05,2.7686042813002132e-05,1.452420292480383e-05,8.809916471363977e-05,3.750280029635178e-06,9.385570592712611e-06,0.043899402022361755
45,1.5625000742147677e-05,32.50026100400282,1554.5152837349997,0.0015405990416184068,0.0007197850500233471,6.789278268115595e-05,2.5550876671331935e-05,1.2779447388311382e-05,7.822979387128726e-05,2.903649374275119e-06,9.047860658029094e-06,0.045725710690021515,0.0013624316779896617,0.0006363600259646773,6.246449629543349e-05,2.0529832909232937e-05,1.1033542250515893e-05,7.565894338767976e-05,2.9409522994683357e-06,9.060792763193604e-06,0.04138222336769104
46,1.5625000742147677e-05,32.64496567900278,1587.1603196100004,0.0015402898425236344,0.000719768344424665,6.857686821604148e-05,2.5142810045508668e-05,1.166671427199617e-05,7.670768536627293e-05,2.867686134777614e-06,9.135074833466206e-06,0.04543483629822731,0.0013874967116862535,0.0006457186536863446,6.409609341062605e-05,2.4280827346956357e-05,1.2804391190002207e-05,7.585254206787795e-05,3.0073033485678025e-06,9.797159691515844e-06,0.04231885448098183
47,1.5625000742147677e-05,32.49120563099859,1619.6515386819992,0.0018927855417132378,0.0008942265994846821,6.950093666091561e-05,2.759849485300947e-05,1.2143475032644346e-05,7.813955016899854e-05,2.846955112545402e-06,8.763850019022357e-06,0.04688676446676254,0.001526875770650804,0.0006913681863807142,7.823462510714307e-05,5.59282379981596e-05,1.7203383322339505e-05,0.000105841456388589,2.953195462396252e-06,1.0792759894684423e-05,0.04895838722586632
48,1.5625000742147677e-05,32.61167668000053,1652.2632300709993,0.0016645843861624599,0.0007716556428931653,7.340512820519507e-05,3.935246786568314e-05,1.435503418178996e-05,8.105555752990767e-05,2.947012490039924e-06,1.0431261216581333e-05,0.04835683852434158,0.001370223588310182,0.0006400152342393994,6.22263178229332e-05,2.019786916207522e-05,1.3207044503360521e-05,7.616596121806651e-05,2.854396598195308e-06,8.799729585007299e-06,0.041458919644355774
49,1.5625000742147677e-05,32.49362389499947,1684.7568761420007,0.001655904809013009,0.0007754563703201711,7.041463686618954e-05,2.732407119765412e-05,1.2136258192185778e-05,8.020788663998246e-05,2.785930519166868e-06,9.060548109118827e-06,0.04658855125308037,0.0013706277823075652,0.0006357546662911773,6.538653542520478e-05,2.614966797409579e-05,1.288728162762709e-05,8.262594928964972e-05,2.8142283099441556e-06,8.568034900235943e-06,0.04263656586408615
50,9.999999747378752e-06,32.47297510000135,1717.2298647019998,0.0017199047142639756,0.0008090608171187341,6.734297494404018e-05,2.7661097192321904e-05,1.1244374036323279e-05,7.617304072482511e-05,2.77254230240942e-06,8.795804205874447e-06,0.046160172671079636,0.0013835739810019732,0.0006425196188502014,6.464676698669791e-05,2.728752588154748e-05,1.0872356142499484e-05,7.400100730592385e-05,2.8177632884762716e-06,8.824666110740509e-06,0.042487990111112595
51,9.999999747378752e-06,32.52636355700088,1749.7563339240005,0.00153326615691185,0.0007153828628361225,6.836972170276567e-05,2.7400899853091687e-05,1.1153276318509597e-05,7.63578646001406e-05,2.766249508567853e-06,8.759516276768409e-06,0.045761752873659134,0.0013691287022083998,0.000639213714748621,6.343883433146402e-05,2.0989862605347298e-05,1.0193200068897568e-05,7.383303454844281e-05,2.7884996143257013e-06,8.971364877652377e-06,0.04146536439657211
52,9.999999747378752e-06,32.6696071410006,1782.4259541469983,0.0017454971093684435,0.0008232371765188873,6.75049886922352e-05,2.473931817803532e-05,1.1293263014522381e-05,7.577428186777979e-05,2.7141654754814226e-06,8.600340152042918e-06,0.04618233069777489,0.0013937472831457853,0.0006498619331978261,6.366778688970953e-05,2.329074777662754e-05,1.1642874596873298e-05,7.620497490279377e-05,2.847224550350802e-06,9.586811756889801e-06,0.04256187379360199
53,9.999999747378752e-06,32.593293465997704,1815.0192657510015,0.001564524951390922,0.0007316351984627545,6.78677242831327e-05,2.6256659111822955e-05,1.191295450553298e-05,7.66431403462775e-05,2.7859025522047887e-06,8.953426004154608e-06,0.04640006273984909,0.0013629324967041612,0.0006364973378367722,6.153294089017436e-05,2.18034656427335e-05,1.087988493964076e-05,7.452147110598162e-05,2.7347691684553865e-06,8.88054182723863e-06,0.04143371433019638
