epoch,learning_rate,epoch_seconds,elapsed_seconds,train_total,train_temperature,train_logF,train_retention,train_physics,train_trajectory_F,train_initial,train_continuity,train_selection_score,validation_total,validation_temperature,validation_logF,validation_retention,validation_physics,validation_trajectory_F,validation_initial,validation_continuity,validation_selection_score
1,0.0010000000474974513,253.5033119590007,253.50331525600632,1.19533109664917,0.48665013909339905,0.0682692676782608,0.07791871577501297,11.936173439025879,12.033733367919922,0.4910322427749634,0.26739412546157837,4.8071699142456055,0.6449427008628845,0.2876128554344177,0.02657867968082428,0.014280147850513458,4.137333869934082,3.95365047454834,0.23616373538970947,0.05241699516773224,3.310032367706299
2,0.0010000000474974513,58.57099907200609,312.0743951520053,0.44582536816596985,0.20081181824207306,0.012432894669473171,0.011392992921173573,2.599698305130005,2.5825414657592773,0.1737973839044571,0.029961423948407173,2.6185567378997803,0.32857879996299744,0.15082524716854095,0.00772144366055727,0.01022210344672203,2.6442673206329346,2.612966537475586,0.07141654193401337,0.018430499359965324,2.5930418968200684
3,0.0010000000474974513,58.19411270599812,370.2685240630017,0.25769972801208496,0.12076596915721893,0.004010847769677639,0.006673014722764492,1.8705506324768066,1.8607395887374878,0.03596328943967819,0.018875788897275925,2.1799569129943848,0.248774915933609,0.10549360513687134,0.0071791731752455235,0.027752935886383057,1.8513634204864502,1.7695393562316895,0.011907411739230156,0.016648922115564346,2.2423508167266846
4,0.0010000000474974513,58.21440483100014,428.4829566490007,0.20009703934192657,0.0958058163523674,0.002774543594568968,0.003647607285529375,1.4424474239349365,1.4385584592819214,0.010877578519284725,0.009755095466971397,1.906572937965393,0.18917638063430786,0.09084164351224899,0.0037446387577801943,0.0020845234394073486,1.1144663095474243,1.0625920295715332,0.011822733096778393,0.004816682543605566,1.6984716653823853
5,0.0010000000474974513,58.267380932004016,486.75035581200063,0.18087705969810486,0.08761893957853317,0.001799492514692247,0.001960314577445388,1.1554234027862549,1.15109384059906,0.011622084304690361,0.007173015736043453,1.7028528451919556,0.1687506139278412,0.08136691898107529,0.0018887020414695144,0.0022279515396803617,1.1582653522491455,1.1355451345443726,0.014203370548784733,0.00479777529835701,1.707243800163269
6,0.0010000000474974513,58.347596662002616,545.098009374,0.15595470368862152,0.07587774842977524,0.0012450689682736993,0.0011368466075509787,0.9830259084701538,0.9802295565605164,0.012746704742312431,0.0054258499294519424,1.5716418027877808,0.14584815502166748,0.07017689198255539,0.0016830130480229855,0.001047770376317203,1.0419292449951172,1.0734856128692627,0.022669687867164612,0.004966237116605043,1.6235100030899048
7,0.0010000000474974513,58.30074589299329,603.3987777889997,0.12783735990524292,0.061531912535429,0.0012355538783594966,0.0013724237214773893,0.8537082076072693,0.8505687713623047,0.01605737954378128,0.0055978428572416306,1.4605607986450195,0.11142206192016602,0.05353967100381851,0.0015827035531401634,0.0010856587905436754,0.4162793755531311,0.4044599235057831,0.010483508929610252,0.0062600718811154366,1.0992108583450317
8,0.0010000000474974513,58.33576905800146,661.734562124002,0.09632807224988937,0.045876409858465195,0.0010071336291730404,0.001632157014682889,0.5142646431922913,0.513076663017273,0.014075158163905144,0.005284409038722515,1.1590386629104614,0.07662000507116318,0.03696668893098831,0.0004579538363032043,0.0005555911338888109,0.08768787980079651,0.0846831426024437,0.009842047467827797,0.006888820324093103,0.5990891456604004
9,0.0010000000474974513,58.25491013399733,719.9894965550047,0.05856036767363548,0.02559238113462925,0.0016462223138660192,0.003755756188184023,0.21546421945095062,0.21486829221248627,0.01211942546069622,0.007616762071847916,0.7988424897193909,0.07653262466192245,0.0178592000156641,0.007802165113389492,0.03088092990219593,0.13910891115665436,0.15211056172847748,0.0068863509222865105,0.014424916356801987,0.8781538605690002
10,0.0010000000474974513,58.240150977995654,778.2296612660066,0.035163842141628265,0.01412113569676876,0.0024230568669736385,0.0031475818250328302,0.14045827090740204,0.13802242279052734,0.008591966703534126,0.004917353391647339,0.6448177099227905,0.031460028141736984,0.014035092666745186,0.0007466492243111134,0.0016538756899535656,0.06857814639806747,0.0738028734922409,0.003349688835442066,0.006543447263538837,0.519982635974884
